0,1,2
28742,0,0
28743,0,0
28745,0,0
28746,0,0
28747,0,0
28748,0,0
28749,0,0
28751,0,0
28752,0,0
28753,0,0
28754,0,0
28756,0,0
28757,0,0
28759,1,0
28761,0,0
28762,0,0
28763,0,0
28766,0,0
28768,0,0
28771,0,0
28772,0,0
28773,0,0
28774,0,0
28775,0,0
28777,0,0
28778,1,0
28779,0,0
28781,0,0
28782,0,0
28783,0,0
28785,0,0
28786,1,0
28787,1,0
28789,0,0
28790,0,0
28791,0,0
28792,3,0
28801,1,0
28803,4,0
28804,1,0
28805,4,0
28806,3,0
28901,0,0
28902,0,0
28904,1,0
28905,0,0
28906,2,0
28909,0,0
29001,0,0
29003,0,0
29006,0,0
29009,0,0
29010,0,0
29014,0,0
29015,0,0
29016,0,0
29018,0,0
29020,0,0
29030,0,0
29031,2,0
29032,1,0
29033,0,0
29036,0,0
29037,0,0
29038,0,0
29039,0,0
29040,0,0
29042,0,0
29044,0,0
29045,0,0
29046,0,0
29047,0,0
29048,0,0
29051,0,0
29052,0,0
29053,0,0
29054,0,0
29055,1,0
29056,0,0
29058,0,0
29059,0,0
29061,1,0
29062,0,0
29063,1,0
29065,0,0
29067,0,0
29069,0,0
29070,0,0
29072,3,0
29073,0,0
29074,0,0
29075,0,0
29078,0,0
29079,0,0
29080,0,0
29081,0,0
29082,0,0
29101,0,0
29102,0,0
29104,0,0
29105,0,0
29107,0,0
29108,0,0
29111,0,0
29112,0,0
29113,0,0
29114,0,0
29115,0,0
29117,0,0
29118,0,0
29122,0,0
29123,0,0
29125,0,0
29126,0,0
29127,0,0
29128,0,0
29129,0,0
29130,0,0
29133,0,0
29135,0,0
29137,0,0
29138,0,0
29142,0,0
29145,0,0
29146,0,0
29147,0,0
29148,0,0
29150,1,0
29152,0,0
29153,0,0
29154,0,0
29160,0,0
29161,0,0
29162,0,0
29163,0,0
29164,0,0
29166,0,0
29168,0,0
29169,1,0
29170,0,0
29172,2,0
29175,0,0
29178,0,0
29180,0,0
29201,2,0
29202,0,0
29203,1,0
29204,0,0
29205,2,0
29206,2,0
29207,0,0
29208,0,0
29209,2,0
29210,0,0
29212,3,0
29223,0,0
29225,0,0
29229,3,0
29301,2,0
29302,1,0
29303,1,0
29306,0,0
29307,0,0
29316,0,0
29320,0,0
29321,0,0
29322,0,0
29323,0,0
29324,0,0
29325,0,0
29329,0,0
29330,0,0
29331,0,0
29332,0,0
29333,0,0
29334,0,0
29335,0,0
29338,0,0
29340,0,0
29341,1,0
29346,0,0
29349,1,0
29351,0,0
29353,0,0
29355,0,0
29356,1,0
29360,0,0
29364,0,0
29365,0,0
29368,0,0
29369,0,0
29370,0,0
29372,0,0
29373,0,0
29374,0,0
29375,0,0
29376,0,0
29377,0,0
29378,0,0
29379,0,0
29384,0,0
29385,0,0
29388,0,0
29401,2,0
29403,3,0
29404,0,0
29405,0,0
29406,3,0
29407,5,0
29409,0,0
29410,0,0
29412,2,0
29414,0,0
29418,2,0
29420,0,0
29423,0,0
29424,1,0
29426,0,0
29429,0,0
29431,0,0
29432,0,0
29434,0,0
29435,0,0
29436,0,0
29437,0,0
29438,0,0
29439,0,0
29440,0,0
29445,0,0
29446,0,0
29448,0,0
29449,0,0
29450,0,0
29451,0,0
29452,0,0
29453,0,0
29455,1,0
29456,0,0
29458,0,0
29461,0,0
29464,5,0
29466,3,0
29468,0,0
29469,0,0
29470,0,0
29471,0,0
29472,0,0
29474,0,0
29475,0,0
29477,0,0
29479,0,0
29481,0,0
29482,0,0
29483,2,0
29485,2,0
29487,0,0
29488,0,0
29492,0,0
29493,0,0
29501,2,0
29505,0,0
29506,0,0
29510,0,0
29511,0,0
29512,0,0
29516,0,0
29518,0,0
29519,0,0
29520,0,0
29525,0,0
29526,0,0
29527,0,0
29530,0,0
29532,0,0
29536,0,0
29540,0,0
29541,0,0
29543,0,0
29544,0,0
29545,0,0
29546,0,0
29547,0,0
29550,0,0
29554,0,0
29555,0,0
29556,0,0
29560,0,0
29563,0,0
29564,0,0
29565,0,0
29566,0,0
29567,0,0
29568,0,0
29569,0,0
29570,0,0
29571,0,0
29572,3,0
29574,0,0
29575,1,0
29576,1,0
29577,6,0
29579,2,0
29580,0,0
29581,0,0
29582,1,0
29583,0,0
29584,0,0
29585,1,0
29588,1,0
29590,0,0
29591,0,0
29592,0,0
29593,0,0
29594,0,0
29596,0,0
29601,2,0
29605,2,0
29607,5,0
29609,1,0
29611,0,0
29613,0,0
29614,0,0
29615,2,0
29617,0,0
29620,0,0
29621,2,0
29624,0,0
29625,0,0
29626,0,0
29627,0,0
29628,0,0
29630,0,0
29631,2,0
29634,2,0
29635,0,0
29638,0,0
29639,0,0
29640,0,0
29642,1,0
29643,0,0
29644,0,0
29645,0,0
29646,0,0
29649,2,0
29650,1,0
29651,1,0
29653,0,0
29654,0,0
29655,0,0
29657,0,0
29658,0,0
29659,0,0
29661,0,0
29662,0,0
29664,0,0
29665,0,0
29666,0,0
29667,0,0
29669,0,0
29670,0,0
29671,1,0
29672,0,0
29673,0,0
29676,0,0
29678,1,0
29680,2,0
29681,0,0
29682,0,0
29683,0,0
29684,0,0
29685,0,0
29686,0,0
29687,1,0
29689,0,0
29690,0,0
29691,0,0
29692,0,0
29693,0,0
29696,1,0
29697,0,0
29702,0,0
29704,0,0
29706,0,0
29707,1,0
29708,3,0
29709,0,0
29710,0,0
29712,0,0
29714,0,0
29715,1,0
29717,0,0
29718,0,0
29720,0,0
29724,0,0
29726,0,0
29727,0,0
29728,0,0
29729,0,0
29730,1,0
29732,3,0
29733,0,0
29741,0,0
29742,0,0
29743,0,0
29745,0,0
29801,1,0
29803,2,0
29805,0,0
29809,0,0
29810,0,0
29812,0,0
29816,0,0
29817,0,0
29819,0,0
29821,0,0
29824,0,0
29826,0,0
29827,0,0
29828,0,0
29829,0,0
29831,0,0
29832,0,0
29834,0,0
29835,0,0
29836,0,0
29838,0,0
29840,0,0
29841,1,0
29842,0,0
29843,0,0
29844,0,0
29845,0,0
29847,0,0
29848,0,0
29849,0,0
29850,0,0
29851,0,0
29853,0,0
29856,0,0
29860,0,0
29899,0,0
29902,1,0
29904,0,0
29905,0,0
29906,0,0
29907,0,0
29909,0,0
29910,4,0
29911,0,0
29912,0,0
29915,0,0
29916,0,0
29918,0,0
29920,0,0
29921,0,0
29922,0,0
29923,0,0
29924,0,0
29926,1,0
29927,0,0
29928,3,0
29929,0,0
29932,0,0
29934,0,0
29935,0,0
29936,0,0
29939,0,0
29940,0,0
29941,0,0
29943,0,0
29944,0,0
29945,0,0
30002,0,0
30004,5,0
30005,2,0
30008,0,0
30009,1,0
30011,0,0
30012,0,0
30013,2,0
30014,0,0
30016,0,0
30017,0,0
30019,3,0
30021,0,0
30022,10,0
30024,6,0
30025,0,0
30028,0,0
30030,2,0
30032,0,0
30033,1,0
30034,1,0
30035,0,0
30038,0,0
30039,0,0
30040,2,0
30041,3,0
30043,4,0
30044,1,0
30045,1,0
30046,0,0
30047,1,0
30052,2,0
30054,0,0
30055,0,0
30056,0,0
30058,0,0
30060,2,0
30062,3,0
30064,3,0
30066,2,0
30067,2,0
30068,3,0
30070,0,0
30071,0,0
30072,0,0
30075,4,0
30076,2,0
30078,2,0
30079,0,0
30080,4,0
30082,0,0
30083,0,0
30084,3,0
30087,1,0
30088,0,0
30092,3,0
30093,1,0
30094,0,0
30096,4,0
30097,6,0
30101,2,0
30102,0,0
30103,0,0
30104,0,0
30105,0,0
30106,1,0
30107,0,0
30108,0,0
30110,0,0
30113,0,0
30114,4,0
30115,1,0
30116,0,0
30117,1,0
30118,1,0
30120,2,0
30121,2,0
30122,0,0
30124,0,0
30125,0,0
30126,0,0
30127,0,0
30132,1,0
30134,0,0
30135,2,0
30137,0,0
30139,0,0
30141,2,0
30143,1,0
30144,8,0
30145,0,0
30147,0,0
30148,0,0
30149,0,0
30152,2,0
30153,0,0
30157,1,0
30161,2,0
30164,0,0
30165,0,0
30168,0,0
30170,0,0
30171,0,0
30173,0,0
30175,0,0
30176,0,0
30177,0,0
30178,0,0
30179,0,0
30180,0,0
30182,0,0
30183,0,0
30184,0,0
30185,0,0
30187,0,0
30188,3,0
30189,3,0
30204,0,0
30205,0,0
30206,0,0
30213,1,0
30214,4,0
30215,0,0
30216,0,0
30217,0,0
30218,0,0
30220,0,0
30222,0,0
30223,2,0
30224,0,0
30228,0,0
30230,0,0
30233,0,0
30234,0,0
30236,0,0
30238,0,0
30240,0,0
30241,1,0
30248,0,0
30250,0,0
30251,0,0
30252,0,0
30253,3,0
30256,0,0
30257,0,0
30258,0,0
30259,0,0
30260,0,0
30263,0,0
30265,4,0
30268,0,0
30269,5,0
30273,0,0
30274,0,0
30275,0,0
30276,0,0
30277,0,0
30281,1,0
30284,0,0
30285,0,0
30286,0,0
30288,0,0
30289,0,0
30290,0,0
30291,0,0
30292,0,0
30293,0,0
30294,0,0
30295,0,0
30296,0,0
30297,0,0
30303,6,0
30305,3,0
30306,0,0
30307,3,0
30308,4,0
30309,3,0
30310,0,0
30311,0,0
30312,0,0
30313,2,0
30314,1,0
30315,0,0
30316,1,0
30317,0,0
30318,1,0
30319,3,0
30322,1,0
30324,4,0
30326,5,0
30327,1,0
30328,4,0
30329,4,0
30331,1,0
30332,0,0
30334,0,0
30336,0,0
30337,0,0
30338,2,0
30339,4,0
30340,0,0
30341,0,0
30342,4,0
30344,2,0
30345,0,0
30346,3,0
30349,0,0
30350,1,0
30354,0,0
30360,0,0
30363,2,0
30401,0,0
30410,0,0
30411,0,0
30412,0,0
30413,0,0
30415,0,0
30417,0,0
30420,0,0
30421,0,0
30423,0,0
30425,0,0
30426,0,0
30427,0,0
30428,0,0
30429,0,0
30434,0,0
30436,0,0
30438,0,0
30439,0,0
30441,0,0
30442,0,0
30445,0,0
30446,0,0
30448,0,0
30449,0,0
30450,0,0
30451,0,0
30452,0,0
30453,0,0
30454,0,0
30455,0,0
30456,0,0
30457,0,0
30458,1,0
30460,1,0
30461,0,0
30464,0,0
30467,0,0
30470,0,0
30471,0,0
30473,0,0
30474,0,0
30475,0,0
30477,0,0
30501,3,0
30504,0,0
30506,1,0
30507,0,0
30510,1,0
30511,0,0
30512,1,0
30513,1,0
30516,0,0
30517,0,0
30518,1,0
30519,2,0
30520,0,0
30521,0,0
30522,0,0
30523,1,0
30525,1,0
30527,0,0
30528,1,0
30529,1,0
30530,0,0
30531,1,0
30533,1,0
30534,1,0
30535,0,0
30536,0,0
30537,0,0
30538,0,0
30540,2,0
30541,0,0
30542,2,0
30543,0,0
30545,0,0
30546,1,0
30547,0,0
30548,0,0
30549,1,0
30552,0,0
30553,0,0
30554,0,0
30555,0,0
30557,0,0
30558,0,0
30559,0,0
30560,0,0
30562,0,0
30563,0,0
30564,0,0
30565,0,0
30566,1,0
30567,0,0
30568,0,0
30571,0,0
30572,0,0
30573,0,0
30575,0,0
30576,0,0
30577,0,0
30581,0,0
30582,0,0
30601,2,0
30602,1,0
30605,2,0
30606,3,0
30607,0,0
30609,0,0
30619,0,0
30620,1,0
30621,0,0
30622,0,0
30623,0,0
30624,0,0
30625,0,0
30627,0,0
30628,0,0
30629,0,0
30630,0,0
30631,1,0
30633,1,0
30634,0,0
30635,0,0
30641,0,0
30642,0,0
30643,0,0
30646,1,0
30648,0,0
30650,0,0
30655,0,0
30656,0,0
30660,0,0
30662,0,0
30663,0,0
30664,0,0
30665,0,0
30666,0,0
30667,0,0
30668,0,0
30669,0,0
30673,0,0
30677,0,0
30678,0,0
30680,0,0
30683,0,0
30701,1,0
30705,0,0
30707,0,0
30708,0,0
30710,0,0
30711,0,0
30720,1,0
30721,1,0
30725,0,0
30726,0,0
30728,0,0
30730,0,0
30731,0,0
30733,0,0
30734,0,0
30735,0,0
30736,0,0
30738,0,0
30739,0,0
30740,0,0
30741,0,0
30742,0,0
30746,0,0
30747,0,0
30750,1,0
30751,0,0
30752,0,0
30753,0,0
30755,0,0
30756,0,0
30757,0,0
30802,0,0
30803,0,0
30805,0,0
30807,0,0
30808,0,0
30809,3,0
30810,0,0
30812,0,0
30813,0,0
30814,0,0
30815,0,0
30816,0,0
30817,0,0
30818,0,0
30820,0,0
30821,0,0
30822,0,0
30823,0,0
30824,0,0
30828,0,0
30830,0,0
30833,0,0
30901,0,0
30903,0,0
30904,0,0
30905,2,0
30906,0,0
30907,3,0
30909,7,0
30912,0,0
31001,0,0
31002,0,0
31003,0,0
31005,1,0
31006,0,0
31007,0,0
31008,0,0
31009,0,0
31011,0,0
31012,0,0
31014,0,0
31015,0,0
31016,0,0
31017,0,0
31018,0,0
31019,0,0
31020,0,0
31021,2,0
31022,0,0
31023,0,0
31024,0,0
31025,0,0
31027,0,0
31028,0,0
31029,0,0
31030,0,0
31031,0,0
31032,1,0
31033,0,0
31035,0,0
31036,0,0
31037,2,0
31038,0,0
31039,0,0
31041,0,0
31042,0,0
31044,0,0
31045,0,0
31046,0,0
31047,0,0
31049,0,0
31050,0,0
31051,0,0
31052,0,0
31054,0,0
31055,0,0
31057,0,0
31058,0,0
31060,0,0
31061,2,0
31062,0,0
31063,0,0
31064,0,0
31065,0,0
31066,0,0
31067,0,0
31068,0,0
31069,0,0
31070,0,0
31071,0,0
31072,0,0
31075,0,0
31076,0,0
31077,0,0
31078,0,0
31079,0,0
31081,0,0
31082,0,0
31083,0,0
31084,0,0
31085,0,0
31087,0,0
31088,0,0
31089,0,0
31090,0,0
31091,0,0
31092,0,0
31093,2,0
31094,0,0
31096,0,0
31097,0,0
31098,0,0
31201,0,0
31204,0,0
31206,0,0
31207,0,0
31210,2,0
31211,0,0
31213,0,0
31216,0,0
31217,0,0
31220,0,0
31301,0,0
31302,0,0
31303,0,0
31304,0,0
31305,0,0
31307,0,0
31308,0,0
31309,0,0
31312,0,0
31313,0,0
31314,1,0
31315,0,0
31316,0,0
31318,0,0
31320,0,0
31321,0,0
31322,1,0
31323,0,0
31324,1,0
31326,1,0
31327,0,0
31328,0,0
31329,0,0
31331,0,0
31401,3,0
31404,2,0
31405,2,0
31406,3,0
31407,0,0
31408,2,0
31409,0,0
31410,1,0
31411,0,0
31415,0,0
31419,2,0
31501,1,0
31503,0,0
31510,0,0
31512,0,0
31513,0,0
31516,0,0
31518,0,0
31519,0,0
31520,1,0
31522,1,0
31523,1,0
31524,0,0
31525,2,0
31527,0,0
31532,0,0
31533,0,0
31535,0,0
31537,0,0
31539,0,0
31542,0,0
31543,0,0
31544,0,0
31545,0,0
31546,0,0
31547,0,0
31548,0,0
31549,0,0
31550,0,0
31551,0,0
31552,0,0
31553,0,0
31554,0,0
31555,0,0
31556,0,0
31557,0,0
31558,0,0
31560,0,0
31561,0,0
31562,0,0
31563,0,0
31565,0,0
31566,0,0
31567,0,0
31568,0,0
31569,0,0
31601,1,0
31602,1,0
31605,0,0
31606,0,0
31620,0,0
31622,0,0
31623,0,0
31624,0,0
31625,0,0
31626,0,0
31627,0,0
31629,0,0
31630,0,0
31631,0,0
31632,0,0
31634,0,0
31635,0,0
31636,0,0
31637,0,0
31638,0,0
31639,0,0
31641,0,0
31642,0,0
31643,0,0
31645,0,0
31647,0,0
31648,0,0
31649,0,0
31650,0,0
31698,1,0
31699,0,0
31701,0,0
31705,0,0
31707,2,0
31709,0,0
31711,0,0
31712,0,0
31714,0,0
31716,0,0
31719,0,0
31720,0,0
31721,0,0
31722,0,0
31730,0,0
31733,0,0
31735,0,0
31738,0,0
31743,0,0
31744,0,0
31747,0,0
31749,0,0
31750,0,0
31756,0,0
31757,0,0
31763,0,0
31764,0,0
31765,0,0
31768,0,0
31771,0,0
31772,0,0
31773,0,0
31774,0,0
31775,0,0
31778,0,0
31779,0,0
31780,0,0
31781,0,0
31783,0,0
31784,0,0
31787,0,0
31788,1,0
31789,0,0
31790,0,0
31791,0,0
31792,0,0
31793,0,0
31794,1,0
31795,0,0
31796,0,0
31798,0,0
31801,0,0
31803,0,0
31804,0,0
31805,0,0
31806,0,0
31807,0,0
31808,0,0
31810,0,0
31811,0,0
31812,0,0
31814,0,0
31815,0,0
31816,0,0
31820,1,0
31821,0,0
31822,0,0
31823,0,0
31824,0,0
31825,0,0
31826,0,0
31827,0,0
31829,0,0
31830,0,0
31831,0,0
31832,0,0
31833,0,0
31836,0,0
31901,0,0
31903,0,0
31904,2,0
31905,3,0
31906,0,0
31907,0,0
31909,1,0
32003,2,0
32008,0,0
32009,0,0
32011,0,0
32024,0,0
32025,0,0
32026,0,0
32033,0,0
32034,1,0
32038,0,0
32040,0,0
32043,0,0
32044,0,0
32046,0,0
32052,0,0
32053,0,0
32054,0,0
32055,1,0
32058,0,0
32059,0,0
32060,0,0
32061,0,0
32062,0,0
32063,1,0
32064,0,0
32065,0,0
32066,0,0
32068,0,0
32071,0,0
32072,0,0
32073,1,0
32079,0,0
32080,1,0
32081,0,0
32082,2,0
32083,0,0
32084,2,0
32086,0,0
32087,0,0
32091,0,0
32092,1,0
32094,0,0
32095,1,0
32096,0,0
32097,2,0
32102,0,0
32110,0,0
32112,0,0
32113,0,0
32114,3,0
32117,0,0
32118,2,0
32119,0,0
32124,0,0
32127,2,0
32128,0,0
32129,0,0
32130,0,0
32131,0,0
32132,0,0
32133,0,0
32134,0,0
32136,0,0
32137,1,0
32139,0,0
32140,0,0
32141,0,0
32145,0,0
32147,0,0
32148,0,0
32157,0,0
32159,2,0
32162,1,0
32164,1,0
32168,0,0
32169,0,0
32174,1,0
32176,1,0
32177,0,0
32179,0,0
32180,0,0
32181,0,0
32187,0,0
32189,0,0
32190,0,0
32193,0,0
32195,0,0
32202,0,0
32204,1,0
32205,0,0
32206,0,0
32207,2,0
32208,0,0
32209,0,0
32210,1,0
32211,1,0
32212,0,0
32216,0,0
32217,1,0
32218,5,0
32219,0,0
32220,0,0
32221,0,0
32222,2,0
32223,1,0
32224,4,0
32225,4,0
32226,0,0
32227,0,0
32228,0,0
32233,0,0
32234,0,0
32244,2,0
32246,5,0
32250,2,0
32254,0,0
32256,5,0
32257,2,0
32258,1,0
32259,1,0
32266,1,0
32277,0,0
32301,4,0
32303,2,0
32304,3,0
32305,0,0
32308,0,0
32309,2,0
32310,0,0
32311,0,0
32312,1,0
32317,0,0
32320,0,0
32321,0,0
32322,0,0
32323,0,0
32324,0,0
32327,0,0
32328,0,0
32330,0,0
32331,0,0
32332,0,0
32333,0,0
32334,0,0
32336,0,0
32340,0,0
32343,0,0
32344,0,0
32346,0,0
32347,0,0
32348,0,0
32350,0,0
32351,0,0
32352,0,0
32355,0,0
32356,0,0
32358,0,0
32359,0,0
32361,0,0
32399,0,0
32401,0,0
32403,0,0
32404,1,0
32405,1,0
32407,0,0
32408,0,0
32409,0,0
32410,0,0
32413,3,0
32420,0,0
32421,0,0
32423,0,0
32424,0,0
32425,0,0
32426,0,0
32427,0,0
32428,0,0
32430,0,0
32431,0,0
32432,0,0
32433,0,0
32435,0,0
32437,0,0
32438,0,0
32439,0,0
32440,0,0
32442,0,0
32443,0,0
32444,1,0
32445,0,0
32446,0,0
32447,0,0
32448,0,0
32449,0,0
32455,0,0
32456,0,0
32459,0,0
32460,0,0
32461,0,0
32462,0,0
32463,0,0
32464,0,0
32465,0,0
32466,0,0
32501,0,0
32502,0,0
32503,2,0
32504,1,0
32505,0,0
32506,1,0
32507,0,0
32508,2,0
32509,0,0
32511,0,0
32514,3,0
32526,0,0
32530,0,0
32531,0,0
32533,0,0
32534,1,0
32535,0,0
32536,1,0
32539,0,0
32541,2,0
32542,1,0
32544,0,0
32547,0,0
32548,2,0
32550,2,0
32561,1,0
32563,1,0
32564,0,0
32565,0,0
32566,0,0
32567,0,0
32568,0,0
32569,2,0
32570,0,0
32571,1,0
32577,0,0
32578,0,0
32579,0,0
32580,0,0
32583,0,0
32601,2,0
32603,0,0
32605,3,0
32606,2,0
32607,0,0
32608,1,0
32609,0,0
32612,0,0
32615,0,0
32616,0,0
32617,0,0
32618,0,0
32619,0,0
32621,0,0
32622,0,0
32625,0,0
32626,0,0
32628,0,0
32631,0,0
32639,0,0
32640,0,0
32641,0,0
32643,0,0
32648,0,0
32653,0,0
32656,0,0
32658,0,0
32664,0,0
32666,0,0
32667,0,0
32668,0,0
32669,1,0
32680,0,0
32681,0,0
32683,0,0
32686,0,0
32692,0,0
32693,0,0
32694,0,0
32696,0,0
32697,0,0
32701,3,0
32702,0,0
32703,2,0
32707,3,0
32708,1,0
32709,0,0
32712,0,0
32713,0,0
32714,3,0
32720,1,0
32724,0,0
32725,0,0
32726,0,0
32730,0,0
32732,0,0
32735,0,0
32736,0,0
32738,0,0
32744,0,0
32746,2,0
32750,0,0
32751,1,0
32754,0,0
32757,2,0
32759,0,0
32763,2,0
32764,0,0
32765,4,0
32766,0,0
32767,0,0
32771,1,0
32773,1,0
32776,0,0
32778,0,0
32779,1,0
32780,2,0
32784,0,0
32789,3,0
32792,3,0
32796,0,0
32798,0,0
32801,2,0
32803,2,0
32804,1,0
32805,0,0
32806,2,0
32807,0,0
32808,0,0
32809,3,0
32810,0,0
32811,1,0
32812,1,0
32814,0,0
32817,0,0
32818,0,0
32819,11,0
32820,0,0
32821,5,0
32822,1,0
32824,0,0
32825,1,0
32826,1,0
32827,5,0
32828,3,0
32829,0,0
32830,6,0
32831,0,0
32832,0,0
32833,0,0
32835,1,0
32836,0,0
32837,3,0
32839,4,0
32901,0,0
32903,1,0
32904,4,0
32905,1,0
32907,0,0
32908,0,0
32909,0,0
32920,0,0
32922,0,0
32925,0,0
32926,0,0
32927,0,0
32931,2,0
32934,0,0
32935,2,0
32937,1,0
32940,2,0
32948,0,0
32949,0,0
32950,0,0
32951,0,0
32952,1,0
32953,1,0
32955,1,0
32958,0,0
32960,1,0
32962,0,0
32963,0,0
32966,2,0
32967,0,0
32968,0,0
32970,0,0
32976,0,0
33001,0,0
33004,0,0
33009,1,0
33010,0,0
33012,3,0
33013,0,0
33014,0,0
33015,1,0
33016,2,0
33018,1,0
33019,0,0
33020,2,0
33021,3,0
33023,0,0
33024,1,0
33025,0,0
33026,2,0
33027,5,0
33028,1,0
33029,0,0
33030,1,0
33031,0,0
33032,0,0
33033,0,0
33034,1,0
33035,0,0
33036,1,0
33037,1,0
33039,0,0
33040,4,0
33042,0,0
33043,0,0
33050,0,0
33051,0,0
33054,0,0
33055,1,0
33056,0,0
33060,0,0
33062,2,0
33063,1,0
33064,0,0
33065,1,0
33066,0,0
33067,1,0
33068,0,0
33069,0,0
33070,0,0
33071,2,0
33073,4,0
33076,2,0
33101,0,0
33109,0,0
33122,1,0
33125,0,0
33126,5,0
33127,1,0
33128,3,0
33129,0,0
33130,3,0
33131,1,0
33132,3,0
33133,2,0
33134,1,0
33135,0,0
33136,4,0
33137,1,0
33138,3,0
33139,8,0
33140,2,0
33141,0,0
33142,0,0
33143,4,0
33144,1,0
33145,1,0
33146,3,0
33147,0,0
33149,1,0
33150,0,0
33154,1,0
33155,1,0
33156,4,0
33157,1,0
33158,0,0
33160,2,0
33161,0,0
33162,1,0
33165,2,0
33166,1,0
33167,0,0
33168,0,0
33169,0,0
33170,0,0
33172,5,0
33173,1,0
33174,1,0
33175,1,0
33176,4,0
33177,0,0
33178,2,0
33179,1,0
33180,2,0
33181,3,0
33182,0,0
33183,0,0
33184,1,0
33185,0,0
33186,3,0
33187,0,0
33189,2,0
33190,0,0
33193,0,0
33194,0,0
33196,2,0
33301,2,0
33304,3,0
33305,2,0
33306,1,0
33308,2,0
33309,0,0
33311,0,0
33312,0,0
33313,0,0
33314,1,0
33315,6,0
33316,4,0
33317,1,0
33319,0,0
33321,0,0
33322,1,0
33323,5,0
33324,1,0
33325,1,0
33326,2,0
33327,0,0
33328,3,0
33330,0,0
33331,2,0
33332,0,0
33334,1,0
33351,3,0
33401,4,0
33403,2,0
33404,0,0
33405,0,0
33406,3,0
33407,0,0
33408,0,0
33409,1,0
33410,5,0
33411,3,0
33412,0,0
33413,0,0
33414,4,0
33415,0,0
33417,0,0
33418,1,0
33426,4,0
33428,0,0
33430,0,0
33431,5,0
33432,2,0
33433,1,0
33434,3,0
33435,0,0
33436,0,0
33437,1,0
33438,0,0
33440,0,0
33441,2,0
33442,2,0
33444,2,0
33445,0,0
33446,2,0
33449,1,0
33455,0,0
33458,3,0
33460,1,0
33461,0,0
33462,0,0
33463,1,0
33467,1,0
33469,0,0
33470,0,0
33471,0,0
33472,0,0
33473,0,0
33476,0,0
33477,1,0
33478,0,0
33480,1,0
33483,1,0
33484,0,0
33486,1,0
33487,0,0
33493,0,0
33496,2,0
33498,0,0
33503,0,0
33510,0,0
33511,7,0
33513,0,0
33514,0,0
33521,0,0
33523,0,0
33525,0,0
33527,0,0
33534,0,0
33538,0,0
33540,0,0
33541,0,0
33542,0,0
33543,1,0
33544,1,0
33545,0,0
33547,0,0
33548,1,0
33549,1,0
33556,1,0
33558,0,0
33559,1,0
33563,1,0
33565,0,0
33566,0,0
33567,0,0
33569,1,0
33570,0,0
33572,0,0
33573,0,0
33576,0,0
33578,3,0
33579,0,0
33584,0,0
33585,0,0
33592,0,0
33594,0,0
33596,0,0
33597,0,0
33598,0,0
33602,2,0
33603,0,0
33604,1,0
33605,0,0
33606,4,0
33607,12,0
33609,3,0
33610,0,0
33611,1,0
33612,2,0
33613,0,0
33614,0,0
33615,1,0
33616,0,0
33617,1,0
33618,3,0
33619,0,0
33620,2,0
33621,0,0
33624,0,0
33625,2,0
33626,2,0
33629,1,0
33634,2,0
33635,1,0
33637,1,0
33647,1,0
33701,3,0
33702,1,0
33703,1,0
33704,0,0
33705,0,0
33706,0,0
33707,0,0
33708,1,0
33709,2,0
33710,4,0
33711,0,0
33712,0,0
33713,0,0
33714,0,0
33715,0,0
33716,0,0
33744,0,0
33755,1,0
33756,0,0
33759,2,0
33760,0,0
33761,4,0
33762,2,0
33763,0,0
33764,0,0
33765,1,0
33767,1,0
33770,0,0
33771,3,0
33772,1,0
33773,0,0
33774,1,0
33776,0,0
33777,1,0
33778,0,0
33781,3,0
33782,0,0
33785,0,0
33786,0,0
33801,0,0
33803,2,0
33805,0,0
33809,3,0
33810,0,0
33811,0,0
33812,0,0
33813,1,0
33815,0,0
33823,0,0
33825,0,0
33827,0,0
33830,0,0
33834,0,0
33837,1,0
33838,0,0
33839,0,0
33841,0,0
33843,0,0
33844,0,0
33847,0,0
33848,0,0
33849,0,0
33850,0,0
33851,0,0
33852,0,0
33853,0,0
33854,0,0
33855,0,0
33856,0,0
33857,0,0
33859,0,0
33860,0,0
33865,0,0
33867,0,0
33868,0,0
33870,1,0
33872,0,0
33873,0,0
33875,0,0
33876,0,0
33877,0,0
33880,1,0
33881,0,0
33884,0,0
33890,0,0
33896,0,0
33897,0,0
33898,0,0
33901,3,0
33903,0,0
33904,1,0
33905,2,0
33907,0,0
33908,1,0
33909,2,0
33912,3,0
33913,5,0
33914,2,0
33916,0,0
33917,0,0
33919,1,0
33920,0,0
33921,0,0
33922,0,0
33924,1,0
33928,3,0
33930,0,0
33931,0,0
33935,0,0
33936,0,0
33944,0,0
33945,0,0
33946,0,0
33947,0,0
33948,2,0
33950,0,0
33952,0,0
33953,0,0
33954,0,0
33955,0,0
33956,0,0
33957,0,0
33960,0,0
33965,1,0
33966,0,0
33967,0,0
33971,0,0
33972,0,0
33973,0,0
33974,0,0
33976,0,0
33980,1,0
33981,0,0
33982,0,0
33983,0,0
33990,1,0
33991,0,0
33993,0,0
34101,0,0
34102,3,0
34103,0,0
34104,2,0
34105,0,0
34108,2,0
34109,4,0
34110,2,0
34112,0,0
34113,0,0
34114,1,0
34116,0,0
34117,0,0
34119,1,0
34120,1,0
34134,0,0
34135,1,0
34137,0,0
34138,0,0
34139,0,0
34140,0,0
34141,0,0
34142,0,0
34145,1,0
34201,1,0
34202,1,0
34203,2,0
34205,0,0
